IndexTicker,Ticker,UniqueId,Weight,Exposure
RUKM150 Index,KGF LN Equity,EQ0011182700001000,1.693655,-7.76494502957897e-05
RUKM150 Index,GFS LN Equity,EQ0000000001220824,1.099099,-5.03906835634484e-05
RUKM150 Index,GRI LN Equity,EQ0011165700001000,0.33484,-1.53514983494527e-05
RUKM150 Index,QQ/ LN Equity,EQ0000000000423439,0.396618,-1.8183850711872e-05
RUKM150 Index,AVV LN Equity,EQ0020247500001000,0.452133,-2.07290616510366e-05
RUKM150 Index,MONY LN Equity,EQ0099413100001000,0.432909,-1.98476938208195e-05
RUKM150 Index,EMG LN Equity,EQ0015490200001000,0.737,-3.37894346062197e-05
RUKM150 Index,PAG LN Equity,EQ0011199900001000,0.327274,-1.50046179393704e-05
RUKM150 Index,INF LN Equity,EQ0031039400001000,2.757817,-0.000126438367947654
RUKM150 Index,VSVS LN Equity,EQ0011141000001000,0.337383,-1.5468087945387e-05
RUKM150 Index,JUP LN Equity,EQ0000000006765738,0.490361,-2.24817109130807e-05
RUKM150 Index,HAS LN Equity,EQ0011171200001000,0.663622,-3.04252539650593e-05
RUKM150 Index,HTG LN Equity,EQ0011176400001000,0.286536,-1.31368920411503e-05
RUKM150 Index,BBA LN Equity,EQ0011117200001000,0.926139,-4.24609405383578e-05
RUKM150 Index,LMP LN Equity,EQ0000000002974589,0.31537,-1.44588520919451e-05
RUKM150 Index,JDW LN Equity,EQ0011252100001000,0.233152,-1.06893816245717e-05
RUKM150 Index,ECM LN Equity,EQ0011151900001000,0.889522,-4.07821512208871e-05
RUKM150 Index,CBG LN Equity,EQ0011138700001000,0.593839,-2.72258942430433e-05
RUKM150 Index,SPX LN Equity,EQ0011231000001000,1.269203,-5.81894867985317e-05
RUKM150 Index,WMH LN Equity,EQ0000000000175975,0.690678,-3.16656975779574e-05
RUKM150 Index,HFD LN Equity,EQ0000000000274248,0.182155,-8.35130863052368e-06
RUKM150 Index,KAZ LN Equity,EQ0000000002008204,0.520433,-2.38604298784515e-05
RUKM150 Index,SVS LN Equity,EQ0011221600001000,0.303168,-1.3899423759428e-05
RUKM150 Index,HSX LN Equity,EQ0015670500060000,1.123512,-5.15099528538713e-05
RUKM150 Index,UU/ LN Equity,EQ0011202200001000,1.381077,-6.33186037688658e-05
RUKM150 Index,BOY LN Equity,EQ0011123000001000,0.486924,-2.2324133861871e-05
RUKM150 Index,GRG LN Equity,EQ0011167300001000,0.262475,-1.20337609881513e-05
RUKM150 Index,ITV LN Equity,EQ0000000000869346,1.719408,-7.88301549218603e-05
RUKM150 Index,SMWH LN Equity,EQ0000000002629804,0.558705,-2.56150964201737e-05
RUKM150 Index,SGRO LN Equity,EQ0011228300001000,1.789599,-8.20482203281631e-05
RUKM150 Index,RMV LN Equity,EQ0000000002308192,1.267184,-5.80969211696715e-05
RUKM150 Index,TATE LN Equity,EQ0011236000001000,0.798414,-3.66050985640303e-05
RUKM150 Index,ISAT LN Equity,EQ0030597000001000,0.669108,-3.06767720630915e-05
RUKM150 Index,BVIC LN Equity,EQ0000000002104616,0.544696,-2.4972822079063e-05
RUKM150 Index,TCAP LN Equity,EQ0000000003074306,0.6302,-2.88929466605694e-05
RUKM150 Index,DLG LN Equity,EQ0000000003915163,1.251659,-5.73851423742013e-05
RUKM150 Index,ADM LN Equity,EQ0000000001083084,1.0291,-4.71814208321041e-05
RUKM150 Index,RRS LN Equity,EQ0022579100001000,1.444975,-6.62481523339516e-05
RUKM150 Index,RPC LN Equity,EQ0011919600001000,0.794287,-3.64158868996885e-05
RUKM150 Index,PHNX LN Equity,EQ0000000009320677,1.036609,-4.75256879480581e-05
RUKM150 Index,STJ LN Equity,EQ0011231400001000,1.587874,-7.27996807135909e-05
RUKM150 Index,TCG LN Equity,EQ0000000003641823,0.38956,-1.78602607126173e-05
RUKM150 Index,GFRD LN Equity,EQ0011162500001000,0.250003,-1.14619538939739e-05
RUKM150 Index,BTG LN Equity,EQ0017054900001000,0.526552,-2.41409692954874e-05
RUKM150 Index,IBST LN Equity,EQ0000000045483544,0.305224,-1.39936857371083e-05
RUKM150 Index,SCT LN Equity,EQ0000000011645429,0.213826,-9.80333737328295e-06
RUKM150 Index,SAGA LN Equity,EQ0000000004353478,0.370113,-1.69686689422141e-05
RUKM150 Index,SPI LN Equity,EQ0000000036290355,0.18632,-8.54226249095096e-06
RUKM150 Index,CSP LN Equity,EQ0000000047491138,0.404033,-1.85238081848776e-05
RUKM150 Index,AUTO LN Equity,EQ0000000041367171,1.047082,-4.80058463586835e-05
RUKM150 Index,VED LN Equity,EQ0000000000824151,0.141723,-6.49761199551869e-06
RUKM150 Index,BEZ LN Equity,EQ0000000048264712,0.806933,-3.69956714180471e-05
RUKM150 Index,CRDA LN Equity,EQ0011143600001000,1.618321,-7.41955924034899e-05
RUKM150 Index,FXPO LN Equity,EQ0000000003556186,0.141783,-6.50036283144321e-06
RUKM150 Index,CNE LN Equity,EQ0011132300001000,0.384431,-1.7625110088336e-05
RUKM150 Index,CARD LN Equity,EQ0000000035086013,0.166012,-7.61119622503086e-06
RUKM150 Index,CEY LN Equity,EQ0000000000075127,0.340943,-1.5631304210242e-05
RUKM150 Index,CCC LN Equity,EQ0034904900001000,0.272926,-1.25129107589377e-05
RUKM150 Index,DCC LN Equity,EQ0014812000001000,1.633133,-7.48746820987238e-05
RUKM150 Index,HOC LN Equity,EQ0000000002889398,0.125676,-5.76190092750511e-06
RUKM150 Index,INDV LN Equity,EQ0000000028058660,0.734546,-3.36769254169067e-05
RUKM150 Index,JUST LN Equity,EQ0000000032552646,0.33379,-1.53033587207735e-05
RUKM150 Index,JE/ LN Equity,EQ0000000004437160,1.187974,-5.44653592766476e-05
RUKM150 Index,OSB LN Equity,EQ0000000021500770,0.262204,-1.20213363792256e-05
RUKM150 Index,POLY LN Equity,EQ0000000020518786,0.408645,-1.87352557729425e-05
RUKM150 Index,SOPH LN Equity,EQ0000000043334825,0.549486,-2.51924304803708e-05
RUKM150 Index,SDRY LN Equity,EQ0000000009800728,0.148873,-6.82541994319097e-06
RUKM150 Index,TED LN Equity,EQ0022590300001000,0.163231,-7.48369497992924e-06
RUKM150 Index,UDG LN Equity,EQ0011244900001001,0.545116,-2.49920779305347e-05
RUKM150 Index,VM/ LN Equity,EQ0000000005482866,0.274833,-1.26003414940722e-05
RUKM150 Index,WIZZ LN Equity,EQ0000000035504534,0.529048,-2.42554040699475e-05
RUKM150 Index,ZPG LN Equity,EQ0000000035504756,0.381583,-1.7494537076452e-05
RUKM150 Index,BBOX LN Equity,EQ0000000032583651,0.60911,-2.79260278330997e-05
RUKM150 Index,BCA LN Equity,EQ0000000038395958,0.44372,-2.03433486071531e-05
RUKM150 Index,MCS LN Equity,EQ0000000023058275,0.13844,-6.3470954231819e-06
RUKM150 Index,DOM LN Equity,EQ0119701200001000,0.44151,-2.02420261505998e-05
RUKM150 Index,ICP LN Equity,EQ0014825500001000,0.812131,-3.72339855036415e-05
RUKM150 Index,HSTG LN Equity,EQ0000000045213807,0.206969,-9.48896267437542e-06
RUKM150 Index,ASCL LN Equity,EQ0000000047493064,0.471313,-2.16084122015756e-05
RUKM150 Index,GVC LN Equity,EQ0000000001520739,1.53253,-7.02623096568112e-05
RUKM150 Index,CTEC LN Equity,EQ0000000004567745,0.82064,-3.76240998850043e-05
RUKM150 Index,JD/ LN Equity,EQ0019496800001000,0.421339,-1.93172409600407e-05
RUKM150 Index,IWG LN Equity,EQ0000000052670512,0.57701,-2.64543306134801e-05
RUKM150 Index,NXG LN Equity,EQ0000000048314741,0.857996,-3.93367703316121e-05
RUKM150 Index,COA LN Equity,EQ0011122400001000,0.2908,-1.3332384780853e-05
RUKM150 Index,MCRO LN Equity,EQ0000000001707594,1.505559,-6.90257630614729e-05
RUKM150 Index,EQN LN Equity,EQ0000000028058645,0.212342,-9.73530003141643e-06
RUKM150 Index,GAW LN Equity,EQ0015489800001000,0.238491,-1.09341601745888e-05
RUKM150 Index,GPOR IX Equity,EQ0000000002861358,0.532608,-2.44186203348025e-05
RUKM150 Index,OTB LN Equity,EQ0000000045311511,0.142514,-6.53387718245698e-06
RUKM150 Index,SSPG LN Equity,EQ0000000009968454,0.770511,-3.5325822317331e-05
RUKM150 Index,BGEO LN Equity,EQ0000000064731081,0.179702,-8.23884528847611e-06
RUKM150 Index,IHP LN Equity,EQ0000000062270693,0.18433,-8.45102643278762e-06
SOX Index,ADI US Equity,EQ0010009700001000,0.033333333,-0.000219816168845217
SOX Index,AMAT US Equity,EQ0010203200001000,0.033333333,-0.000219816168845217
SOX Index,INTC US Equity,EQ0010172900001000,0.033333333,-0.000219816168845217
SOX Index,KLAC US Equity,EQ0010173200001000,0.033333333,-0.000219816168845217
SOX Index,LRCX US Equity,EQ0010512000001000,0.033333333,-0.000219816168845217
SOX Index,MCHP US Equity,EQ0011674900001000,0.033333333,-0.000219816168845217
SOX Index,MU US Equity,EQ0010099500001000,0.033333333,-0.000219816168845217
SOX Index,NVDA US Equity,EQ0031365700001000,0.033333333,-0.000219816168845217
SOX Index,QCOM US Equity,EQ0010637000001000,0.033333333,-0.000219816168845217
SOX Index,TER US Equity,EQ0010145400001000,0.033333333,-0.000219816168845217
SOX Index,TXN US Equity,EQ0010146000001000,0.033333333,-0.000219816168845217
SOX Index,XLNX US Equity,EQ0010794700001000,0.033333333,-0.000219816168845217
SOX Index,MXIM US Equity,EQ0010557400001000,0.033333333,-0.000219816168845217
SOX Index,SWKS US Equity,EQ0010194600001000,0.033333333,-0.000219816168845217
SOX Index,QRVO US Equity,EQ0000000040272979,0.033333333,-0.000219816168845217
SOX Index,AMD US Equity,EQ0010001000001000,0.033333333,-0.000219816168845217
SOX Index,ASML US Equity,EQ0016320500001000,0.033333333,-0.000219816168845217
SOX Index,CRUS US Equity,EQ0010315200001000,0.033333333,-0.000219816168845217
SOX Index,CY US Equity,EQ0010042400001000,0.033333333,-0.000219816168845217
SOX Index,IDTI US Equity,EQ0010459900001000,0.033333333,-0.000219816168845217
SOX Index,MRVL US Equity,EQ0117905100001000,0.033333333,-0.000219816168845217
SOX Index,MKSI US Equity,EQ0030294600001000,0.033333333,-0.000219816168845217
SOX Index,MPWR US Equity,EQ0000000001217330,0.033333333,-0.000219816168845217
SOX Index,ON US Equity,EQ0035838500001000,0.033333333,-0.000219816168845217
SOX Index,TSM US Equity,EQ0015373700009000,0.033333333,-0.000219816168845217
SOX Index,ENTG US Equity,EQ0099574400001000,0.033333333,-0.000219816168845217
SOX Index,SLAB US Equity,EQ0117642600001000,0.033333333,-0.000219816168845217
SOX Index,MLNX US Equity,EQ0000000002837407,0.033333333,-0.000219816168845217
SOX Index,AVGO US Equity,EQ0000000064140772,0.033333333,-0.000219816168845217
SOX Index,SGH US Equity,EQ0000000056480358,0.033333333,-0.000219816168845217
SX3E Index,HEIA NA Equity,EQ0011571500001000,10.86478,-0.000454025450525923
SX3E Index,BN FP Equity,EQ0011525900001000,21.236426,-0.000887443453269226
SX3E Index,RI FP Equity,EQ0011546100001000,15.431492,-0.00064486258420209
SX3E Index,VIS SM Equity,EQ0012719600001000,1.211775,-5.06385486232625e-05
SX3E Index,GLB ID Equity,EQ0011114300002000,1.710633,-7.14851951451858e-05
SX3E Index,HEIO NA Equity,EQ0011608200002000,4.406043,-0.000184122978846474
SX3E Index,RCO FP Equity,EQ0011547500001000,1.314455,-5.49294162947664e-05
SX3E Index,ABI BB Equity,EQ0000000051411100,34.89165,-0.0014580780384732
SX3E Index,CPR IM Equity,EQ0038488800001000,1.695012,-7.08324132607237e-05
SX3E Index,KYG IX Equity,EQ0000000009577786,7.237735,-0.000302455815411103
SX3P Index,CARLB DC Equity,EQ0011732500003000,2.34649,-3.10488361188483e-05
SX3P Index,DGE LN Equity,EQ0011168000001000,14.687442,-0.000194344736036842
SX3P Index,ABF LN Equity,EQ0011112900001000,2.453687,-3.2467270497615e-05
SX3P Index,TATE LN Equity,EQ0011236000001000,0.753747,-9.97360614282335e-06
SX3P Index,BVIC LN Equity,EQ0000000002104616,0.512548,-6.78205270640125e-06
SX3P Index,HEIA NA Equity,EQ0011571500001000,4.508814,-5.96607814123943e-05
SX3P Index,NESN SW Equity,EQ0011257100002000,30.58248,-0.000404668423742678
SX3P Index,CCH LN Equity,EQ0000000027050855,1.242977,-1.64471142738719e-05
SX3P Index,BN FP Equity,EQ0011525900001000,8.81298,-0.000116613653473353
SX3P Index,RI FP Equity,EQ0011546100001000,6.40397,-8.47375505712878e-05
SX3P Index,VIS SM Equity,EQ0012719600001000,0.502879,-6.65411216694311e-06
SX3P Index,BARN SW Equity,EQ0030073000002000,0.769948,-1.01879783302017e-05
SX3P Index,GLB ID Equity,EQ0011114300002000,0.709902,-9.39344759979487e-06
SX3P Index,HEIO NA Equity,EQ0011608200002000,1.828479,-2.41944968091727e-05
SX3P Index,LISN SW Equity,EQ0011774000002000,1.556007,-2.05891379646966e-05
SX3P Index,MHG NO Equity,EQ0019130600001000,1.56041,-2.06473986116336e-05
SX3P Index,ORK NO Equity,EQ0011898700001000,1.36175,-1.80187226814696e-05
SX3P Index,RCO FP Equity,EQ0011547500001000,0.54549,-7.21794237966945e-06
SX3P Index,ABI BB Equity,EQ0000000051411100,14.47981,-0.000191597342295114
SX3P Index,CPR IM Equity,EQ0038488800001000,0.703419,-9.3076643215544e-06
SX3P Index,KYG IX Equity,EQ0000000009577786,3.003613,-3.97439101813528e-05
SX3P Index,RBREW DC Equity,EQ0032819200001000,0.673158,-8.90724973219221e-06
SX4E Index,SY1 GR Equity,EQ0000000000563402,3.409033,-0.000205741836452915
SX4E Index,AI FP Equity,EQ0011523000001000,17.178919,-0.00103678149884025
SX4E Index,DSM NA Equity,EQ0011571000001000,5.812915,-0.00035082083606838
SX4E Index,SOLB BB Equity,EQ0011575300001000,2.951815,-0.000178147832235494
SX4E Index,BAS GR Equity,EQ0011569400001000,27.989737,-0.00168923559619813
SX4E Index,LXS GR Equity,EQ0000000001349521,2.046658,-0.000123519829673415
SX4E Index,SDF GR Equity,EQ0011766700001000,1.50607,-9.08942822280224e-05
SX4E Index,BNR GR Equity,EQ0000000000873260,2.742974,-0.000165543867748596
SX4E Index,EVK GR Equity,EQ0000000000414951,1.631776,-9.84808861984592e-05
SX4E Index,WCH GR Equity,EQ0015612600001000,0.728975,-4.39950728632618e-05
SX4E Index,FPE3 GR Equity,EQ0011826100100000,1.092198,-6.59162942365771e-05
SX4E Index,AKE FP Equity,EQ0000000002086704,2.703481,-0.000163160387639417
SX4E Index,AKZA NA Equity,EQ0011564800001000,6.891028,-0.000415887072893826
SX4E Index,1COV GR Equity,EQ0000000045079016,5.365302,-0.000323806512463945
SX4E Index,IMCD NA Equity,EQ0729063600001000,1.125077,-6.79006064567097e-05
SX4E Index,LINU GR Equity,EQ0000000058713386,12.994244,-0.00078422814442608
SX4E Index,UMI BB Equity,EQ0011895500002000,3.829799,-0.000231135890883291
SX5E Index,PHIA NA Equity,EQ0010117300001000,1.463372,-0.000265015925008172
SX5E Index,BMW GR Equity,EQ0011568200001000,1.062152,-0.000192355187046957
SX5E Index,SIE GR Equity,EQ0011574600001000,4.109128,-0.000744160991119812
SX5E Index,DTE GR Equity,EQ0018055600001000,1.837509,-0.000332771945442336
SX5E Index,IBE SM Equity,EQ0011572400001000,1.664918,-0.000301515803112781
SX5E Index,DBK GR Equity,EQ0011569100001000,0.749116,-0.000135664526640131
SX5E Index,ALV GR Equity,EQ0011564900001000,3.327584,-0.000602623770170807
SX5E Index,VOW3 GR Equity,EQ0011575700100000,1.11169,-0.000201326493654611
SX5E Index,BAYN GR Equity,EQ0011567900001000,3.756839,-0.000680361632374938
SX5E Index,MUV2 GR Equity,EQ0011780300002000,1.156003,-0.000209351555419416
SX5E Index,DAI GR Equity,EQ0032868300001000,2.102054,-0.000380680910409061
SX5E Index,FP FP Equity,EQ0010149100003000,5.926528,-0.0010732912068885
SX5E Index,SAP GR Equity,EQ0011841200001000,4.565987,-0.000826897923686041
SX5E Index,EOAN GR Equity,EQ0011576100001000,0.860316,-0.000155802790089827
SX5E Index,SU FP Equity,EQ0011551800001000,1.642751,-0.000297501370685718
SX5E Index,ITX SM Equity,EQ0023395400001000,1.388518,-0.000251459903674867
SX5E Index,ENEL IM Equity,EQ0091804900001000,1.577866,-0.000285750730182718
SX5E Index,ENI IM Equity,EQ0014303100001000,1.725253,-0.000312442440929664
SX5E Index,AI FP Equity,EQ0011523000001000,1.971563,-0.000357049056669724
SX5E Index,CRH ID Equity,EQ0011143500001000,1.092937,-0.000197930334891372
SX5E Index,SAN FP Equity,EQ0081556100001000,3.315821,-0.000600493496852832
SX5E Index,MC FP Equity,EQ0011542800001000,3.280107,-0.000594025709615041
SX5E Index,CS FP Equity,EQ0011523900001000,1.869254,-0.000338520948798546
SX5E Index,UNA NA Equity,EQ0010153300004000,3.087515,-0.000559147396356912
SX5E Index,SAF FP Equity,EQ0011551900001000,1.593364,-0.000288557410101274
SX5E Index,SGO FP Equity,EQ0011530400001000,0.904542,-0.000163812096198876
SX5E Index,GLE FP Equity,EQ0011551000001000,1.24584,-0.000225620990433179
SX5E Index,DPW GR Equity,EQ0018688100001000,1.170659,-0.000212005749566168
SX5E Index,BNP FP Equity,EQ0011524500001000,2.616764,-0.000473894629655402
SX5E Index,BAS GR Equity,EQ0011569400001000,3.212282,-0.000581742636607166
SX5E Index,ASML NA Equity,EQ0016320500001001,3.126329,-0.000566176592018212
SX5E Index,ADS GR Equity,EQ0018000100001000,1.451938,-0.000262945233422886
SX5E Index,EI FP Equity,EQ0011535900001000,1.131167,-0.000204853768449662
SX5E Index,ENGI FP Equity,EQ0015607000001000,1.036248,-0.00018766398582033
SX5E Index,BN FP Equity,EQ0011525900001000,1.708647,-0.000309435102774577
SX5E Index,OR FP Equity,EQ0011541400001000,2.223166,-0.00040261423201805
SX5E Index,BBVA SM Equity,EQ0010015500001000,1.729301,-0.00031317553167107
SX5E Index,SAN SM Equity,EQ0010015800001000,3.163804,-0.000572963295460454
SX5E Index,VIV FP Equity,EQ0011529300001000,0.926262,-0.00016774557715326
SX5E Index,AIR FP Equity,EQ0087628500001000,2.445908,-0.00044295269494352
SX5E Index,DG FP Equity,EQ0011550500001000,1.954687,-0.000353992821651945
SX5E Index,ORA FP Equity,EQ0016209400001000,1.25537,-0.000227346868586736
SX5E Index,FRE GR Equity,EQ0011825800001000,1.201554,-0.000217600818354642
SX5E Index,ISP IM Equity,EQ0012804200001000,1.556852,-0.000281945105469302
SX5E Index,NOKIA FH Equity,EQ0011579000001000,1.185439,-0.000214682400049859
SX5E Index,TEF SM Equity,EQ0010145000001000,1.449433,-0.000262491579196794
SX5E Index,INGA NA Equity,EQ0011582300001000,2.048337,-0.000370952789026621
SX5E Index,AD NA Equity,EQ0011564300001000,1.091609,-0.000197689834766721
SX5E Index,ABI BB Equity,EQ0000000051411100,2.807323,-0.000508404767647404
SX5E Index,URW NA Equity,EQ0000000065241258,1.118395,-0.000202540765744811
SX6E Index,IBE SM Equity,EQ0011572400001000,16.998384,0.00119484750713511
SX6E Index,RWE GR Equity,EQ0011567500001000,4.593277,0.000322869842982195
SX6E Index,EOAN GR Equity,EQ0011576100001000,8.783606,0.000617415733916649
SX6E Index,ENG SM Equity,EQ0119782400001000,2.475683,0.00017402028692885
SX6E Index,EDP PL Equity,EQ0021515900001000,3.768826,0.000264917673993363
SX6E Index,ELE SM Equity,EQ0010051700001000,2.607563,0.000183290373381832
SX6E Index,NTGY SM Equity,EQ0012711100001000,3.510964,0.000246792082296831
SX6E Index,ENEL IM Equity,EQ0091804900001000,16.109605,0.00113237360534868
SX6E Index,ENGI FP Equity,EQ0015607000001000,10.57983,0.000743675604775918
SX6E Index,SRG IM Equity,EQ0726285800001000,3.469171,0.000243854375873344
SX6E Index,VIE FP Equity,EQ0081539400001000,4.50168,0.000316431322290401
SX6E Index,EDF FP Equity,EQ0016206000001000,2.480501,0.000174358952962597
SX6E Index,FORTUM FH Equity,EQ0032845500001000,3.897748,0.000273979837215166
SX6E Index,SEV FP Equity,EQ0000000005863417,1.858378,0.000130628789219889
SX6E Index,TRN IM Equity,EQ0000000000740854,2.847167,0.000200132576858327
SX6E Index,REE SM Equity,EQ0021748400001000,3.290943,0.000231326403714244
SX6E Index,A2A IM Equity,EQ0032806900001000,1.014066,7.12805542085928e-05
SX6E Index,UN01 GR Equity,EQ0000000039600618,2.154608,0.000151451337824429
SX6E Index,IG IM Equity,EQ0000000050349954,1.007019,7.0785207687254e-05
SX6E Index,IGY GR Equity,EQ0000000051216176,2.062397,0.000144969657949423
SX6E Index,RUI FP Equity,EQ0015608800001000,1.988585,0.00013978127744239
SX7E Index,DBK GR Equity,EQ0011569100001000,3.752267,-0.000318613574679846
SX7E Index,ACA FP Equity,EQ0736532300001000,3.018063,-0.000256270633470107
SX7E Index,GLE FP Equity,EQ0011551000001000,6.240318,-0.000529879676771132
SX7E Index,SAB SM Equity,EQ0023361200001000,1.727545,-0.000146689797892926
SX7E Index,BNP FP Equity,EQ0011524500001000,13.107171,-0.00111295987365771
SX7E Index,CABK SM Equity,EQ0000000004559490,2.844555,-0.000241537672272103
SX7E Index,BBVA SM Equity,EQ0010015500001000,8.661936,-0.000735504800859865
SX7E Index,SAN SM Equity,EQ0010015800001000,15.847249,-0.00134562616485757
SX7E Index,CBK GR Equity,EQ0011568400001000,1.745992,-0.0001482561748624
SX7E Index,ISP IM Equity,EQ0012804200001000,7.798152,-0.000662158925422095
SX7E Index,UCG IM Equity,EQ0011565700001000,6.475782,-0.000549873463660075
SX7E Index,BKT SM Equity,EQ0012703900001000,1.151762,-9.77987461980739e-05
SX7E Index,BPE IM Equity,EQ0012803800001000,0.436706,-3.70817054714221e-05
SX7E Index,EBS AV Equity,EQ0011873800001000,2.310201,-0.000196164451740496
SX7E Index,KBC BB Equity,EQ0011571900002000,3.706169,-0.000314699288045768
SX7E Index,KN FP Equity,EQ0011533300001000,1.183466,-0.000100490805364346
SX7E Index,MB IM Equity,EQ0011566700001000,1.079192,-9.16366614864805e-05
SX7E Index,RBI AV Equity,EQ0000000001688356,0.762002,-6.47033329806199e-05
SX7E Index,UBI IM Equity,EQ0000000000649538,0.653704,-5.55075020574266e-05
SX7E Index,INGA NA Equity,EQ0011582300001000,10.259964,-0.000871197013998878
SX7E Index,ABN NA Equity,EQ0000000046194130,2.238008,-0.00019003437896133
SX7E Index,FBK IM Equity,EQ0000000019705819,0.813005,-6.9034114385407e-05
SX7E Index,BAMI IM Equity,EQ0000000053974383,0.814023,-6.91205550941903e-05
SX7E Index,BCP PL Equity,EQ0010015700002000,0.444721,-3.77622774565871e-05
SX7E Index,BKIA SM Equity,EQ0000000017546625,0.821192,-6.97292912840402e-05
SX7E Index,BIRG ID Equity,EQ0000000055959865,1.327255,-0.000112700258286977
SX7E Index,AIBG ID Equity,EQ0000000061175431,0.779602,-6.61977892424918e-05
SX86E Index,LI FP Equity,EQ0011541300001000,6.571587,-0.000400615087874374
SX86E Index,GFC FP Equity,EQ0011538800001000,7.556841,-0.00046067784254666
SX86E Index,VNA GR Equity,EQ0000000000767270,18.98464,-0.00115733584929536
SX86E Index,DWNI GR Equity,EQ0000000002399907,13.432602,-0.000818874197452076
SX86E Index,LEG GR Equity,EQ0000000028025996,5.760818,-0.00035118923470058
SX86E Index,TEG GR Equity,EQ0015162700001000,2.701943,-0.000164715027340664
SX86E Index,COFB BB Equity,EQ0016202300002000,2.1824,-0.000133042804999315
SX86E Index,COV FP Equity,EQ0015748300001000,3.025349,-0.000184430405545213
SX86E Index,ICAD FP Equity,EQ0013588000001000,2.477309,-0.000151020957757537
SX86E Index,MRL SM Equity,EQ0000000035855108,4.454616,-0.000271560945672117
SX86E Index,COL SM Equity,EQ0012711500001000,2.569932,-0.000156667412911244
SX86E Index,ALCRE FP Equity,EQ0000000039952845,4.626528,-0.000282040992727214
SX86E Index,URW NA Equity,EQ0000000065241258,25.655435,-0.00156399882509054
SXAP Index,BMW GR Equity,EQ0011568200001000,10.348547,-0.0017087769519425
SXAP Index,VOW3 GR Equity,EQ0011575700100000,10.831191,-0.00178847228919065
SXAP Index,ML FP Equity,EQ0011543900003000,7.789325,-0.00128619206456612
SXAP Index,RHM GR Equity,EQ0011789400001000,1.7135,-0.000282937238160437
SXAP Index,DAI GR Equity,EQ0032868300001000,20.480308,-0.00338175767854982
SXAP Index,RNO FP Equity,EQ0011547600001000,6.270911,-0.00103546789558792
SXAP Index,UG FP Equity,EQ0011546900001000,4.568536,-0.000754367644164886
SXAP Index,PAH3 GR Equity,EQ0011668100100000,3.475528,-0.000573887536311216
SXAP Index,FCA IM Equity,EQ0000000038083692,7.476253,-0.00123449686350084
SXAP Index,CON GR Equity,EQ0011568800001000,8.786074,-0.00145077765499459
SXAP Index,RACE IM Equity,EQ0000000047200520,6.073487,-0.00100286877022662
SXAP Index,HLE GR Equity,EQ0092468500001000,0.879937,-0.000145297312246969
SXAP Index,NRE1V FH Equity,EQ0016283400001000,1.932541,-0.000319105814515209
SXAP Index,EO FP Equity,EQ0011534900001000,1.873501,-0.000309356987820728
SXAP Index,FR FP Equity,EQ0011555600001000,4.667827,-0.000770762812717082
SXAP Index,SHA GR Equity,EQ0000000045309207,0.769987,-0.000127142103997339
SXAP Index,POM FP Equity,EQ0011529400001000,0.964966,-0.000159337505082419
SXAP Index,PIRC IM Equity,EQ0000000059759517,1.097581,-0.000181235212604243
SXDP Index,PHIA NA Equity,EQ0010117300001000,3.254194,-0.000120018300140914
SXDP Index,FME GR Equity,EQ0019459800001000,1.753026,-6.46535518849907e-05
SXDP Index,GSK LN Equity,EQ0145645000001000,8.139054,-0.000300177379048423
SXDP Index,DPH LN Equity,EQ0119799800001000,0.305413,-1.12639716934322e-05
SXDP Index,AZN LN Equity,EQ0011109300001000,7.138269,-0.000263267313297419
SXDP Index,BAYN GR Equity,EQ0011567900001000,8.354321,-0.000308116665832319
SXDP Index,ROG SW Equity,EQ0011578500008000,12.701219,-0.000468435106849031
SXDP Index,SHP LN Equity,EQ0017994100001000,4.213871,-0.000155412257054463
SXDP Index,NOVN SW Equity,EQ0018058000002000,14.805756,-0.00054605277602415
SXDP Index,ORNBV FH Equity,EQ0000000002620332,0.228311,-8.42036403590939e-06
SXDP Index,SAN FP Equity,EQ0081556100001000,7.373603,-0.000271946693397487
SXDP Index,SN/ LN Equity,EQ0011228500001000,1.334629,-4.92226043987443e-05
SXDP Index,EKTAB SS Equity,EQ0013534800001000,0.395046,-1.4569736591447e-05
SXDP Index,SOON SW Equity,EQ0000000008190534,0.798218,-2.94391691158793e-05
SXDP Index,EI FP Equity,EQ0011535900001000,2.515448,-9.27725246413892e-05
SXDP Index,ERF FP Equity,EQ0023978700001000,0.494413,-1.82345022538821e-05
SXDP Index,BTG LN Equity,EQ0017054900001000,0.189505,-6.9891555230585e-06
SXDP Index,GRF SM Equity,EQ0000000002382372,0.721921,-2.66252507551881e-05
SXDP Index,FRE GR Equity,EQ0011825800001000,2.671972,-9.85453041410922e-05
SXDP Index,MRK GR Equity,EQ0017679500001000,1.02615,-3.78455552095537e-05
SXDP Index,NOVOB DC Equity,EQ0010109500003000,6.621028,-0.000244190888971399
SXDP Index,GXI GR Equity,EQ0000000003574761,0.20721,-7.64213564778213e-06
SXDP Index,INDV LN Equity,EQ0000000028058660,0.299337,-1.10398820443036e-05
SXDP Index,MDC LN Equity,EQ0000000030340082,0.197702,-7.2914700151432e-06
SXDP Index,NMC LN Equity,EQ0000000022587970,0.395022,-1.45688514447092e-05
SXDP Index,UDG LN Equity,EQ0011244900001001,0.226836,-8.36596439264663e-06
SXDP Index,CHR DC Equity,EQ0000000010221201,0.735875,-2.71398898210109e-05
